trilha;curso;curso_id;modulo;aula;aula_id;ord;tipo;duracao_min;resolucoes;n_extras;url_aula;m3u8_principal;video_uuid
Trilha Agentes IA;Fundamentos Engenharia de Prompts;369;3 - Engenharia de Prompt - Dicas Extras;3.2 - Imagens : Engenharia De Promtps;3853;2;video;11.8;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3853;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5f7e9708-d7b1-4b40-ad28-a11c9da757b4/playlist.m3u8;5f7e9708-d7b1-4b40-ad28-a11c9da757b4
Trilha Agentes IA;Fundamentos Engenharia de Prompts;369;3 - Engenharia de Prompt - Dicas Extras;3.3 - Dicas Extras Prompts;3854;3;video;6.9;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3854;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2d49217c-953d-4050-b184-6d1940f59317/playlist.m3u8;2d49217c-953d-4050-b184-6d1940f59317
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;1 - Introdução N8N;1.1 - Introdução a Formação;4052;1;video;8.1;640x360/856x480/1284x720/1928x1080;1;https://flix.nocodestartup.io/m/lessons/4052;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f50cbf7a-124a-47e8-83ac-a1e65abf45f1/playlist.m3u8;f50cbf7a-124a-47e8-83ac-a1e65abf45f1
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;1 - Introdução N8N;1.2 - O que são Automações;4051;2;video;6.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4051;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5c126031-df75-4a8a-80d2-2e7efb0529fb/playlist.m3u8;5c126031-df75-4a8a-80d2-2e7efb0529fb
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;1 - Introdução N8N;1.3 - O Poder do N8N | Integrações, Templates e Preços;4053;3;video;7.9;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4053;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1bedde58-42a6-43c5-8ffe-01968973cd43/playlist.m3u8;1bedde58-42a6-43c5-8ffe-01968973cd43
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;1 - Introdução N8N;1.4 - Comunicado sobre Self Host, Serverless e Cloud;4404;4;video;7.9;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4404;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/3678274e-9858-439f-9061-bfa810834d2f/playlist.m3u8;3678274e-9858-439f-9061-bfa810834d2f
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;2 - Primeiros Passos;2.1 - Criando conta no N8N;4395;1;video;3.7;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4395;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2917a842-79c8-4312-9773-29fe49986da5/playlist.m3u8;2917a842-79c8-4312-9773-29fe49986da5
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;2 - Primeiros Passos;2.2 - Interface e configurações do editor;4055;2;video;6.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4055;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/8e1c3a8b-1962-4797-9991-0d2bda993e4f/playlist.m3u8;8e1c3a8b-1962-4797-9991-0d2bda993e4f
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;2 - Primeiros Passos;2.3 - Princípios Automações N8N;4058;3;video;7.8;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4058;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/017abea5-063f-4b46-852f-f4a05bf50a4a/playlist.m3u8;017abea5-063f-4b46-852f-f4a05bf50a4a
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.1 - Objetivo do Módulo;4056;1;video;1.1;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4056;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9dd6fc40-c537-4a94-a027-c57e3aa3306d/playlist.m3u8;9dd6fc40-c537-4a94-a027-c57e3aa3306d
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.2 - Explorando Gatilhos;4057;2;video;5.7;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4057;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7f30f154-6501-4024-8281-da07a6d6c3ad/playlist.m3u8;7f30f154-6501-4024-8281-da07a6d6c3ad
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.3 - Explorando o Node Set | Data Transformation;4060;3;video;5.5;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4060;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/ad8d4535-60d6-44d8-9353-5c8f332e0b31/playlist.m3u8;ad8d4535-60d6-44d8-9353-5c8f332e0b31
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.4 - Explorando Node Filter | Flows;4076;4;video;6.2;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4076;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7bb091a0-95ec-4c9a-b31a-efed556c0836/playlist.m3u8;7bb091a0-95ec-4c9a-b31a-efed556c0836
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.5 - Explorando Função IF | Flows;4059;5;video;2.6;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4059;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/51681738-1421-4e47-86a0-de006b7e6ec7/playlist.m3u8;51681738-1421-4e47-86a0-de006b7e6ec7
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.6 - Explorando Switch | Flows;4077;6;video;3.7;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4077;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/11ebd0bb-95e5-4085-a8c9-8c4aa1bce547/playlist.m3u8;11ebd0bb-95e5-4085-a8c9-8c4aa1bce547
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.7 - Explorando Node Merge | Flows;4061;7;video;2.3;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4061;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/475373ac-cb48-4ca2-93ee-58e7672452ab/playlist.m3u8;475373ac-cb48-4ca2-93ee-58e7672452ab
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;3 - Principais Nodes N8N;3.8 - Criando Loops e Esperas | Flows;4062;8;video;3.7;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4062;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/867e3ae2-d29c-4d08-bd6f-6a5779de5459/playlist.m3u8;867e3ae2-d29c-4d08-bd6f-6a5779de5459
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;4 - Integração Modelos de IA (OpenAI);4.1 - Integrando com a OpenAI | APPs;4063;1;video;12.3;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4063;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/95e15335-6451-4a27-97b6-47d3f2bcc98d/playlist.m3u8;95e15335-6451-4a27-97b6-47d3f2bcc98d
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;5 - Integrando com Bancos de Dados (Supabase);5.1 - Integrando com o Supabase | Apps;4064;1;video;13.2;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4064;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/93ffce5b-a885-4888-b393-4c4cb6a62d12/playlist.m3u8;93ffce5b-a885-4888-b393-4c4cb6a62d12
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;6 - Agente de IA nativo no N8N (LangChain);6.1 - Explorando o AI Agent no N8N;4066;1;video;12.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4066;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/aa7f49df-0f95-4056-a002-cfa6466d27e2/playlist.m3u8;aa7f49df-0f95-4056-a002-cfa6466d27e2
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;7 - Integrações WhatsApp (HTTP Request e Webhooks);7.1 - Introdução a APIs De Whatsapp;4403;1;video;11.4;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4403;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/6ef6ded5-fd1b-4a19-bd16-05709499f389/playlist.m3u8;6ef6ded5-fd1b-4a19-bd16-05709499f389
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;7 - Integrações WhatsApp (HTTP Request e Webhooks);7.2 - HTTP Request (API) - Enviando Mensagem WhatsAPP;4065;2;video;16.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4065;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/357c5d09-ed08-4672-908e-095f55012a80/playlist.m3u8;357c5d09-ed08-4672-908e-095f55012a80
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;7 - Integrações WhatsApp (HTTP Request e Webhooks);7.3 - Webhooks - Receber Mensagem WhatsApp;4068;3;video;5.9;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4068;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/feff8888-cb31-4b24-88ff-d30f8f4c36f3/playlist.m3u8;feff8888-cb31-4b24-88ff-d30f8f4c36f3
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;8 - Dicas e Truques N8N;8.1 - Gestão de Credenciais no N8N;4067;1;video;1.2;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/4067;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9c836e6c-29e7-4448-8f83-fe3ec045e3db/playlist.m3u8;9c836e6c-29e7-4448-8f83-fe3ec045e3db
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;8 - Dicas e Truques N8N;8.2 - Expressões $JSON e Dot Notation;4070;2;video;5.5;660x360/882x480/1322x720/1982x1080;1;https://flix.nocodestartup.io/m/lessons/4070;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0dfa86ec-3d87-4b59-952c-5b6ac57fe73b/playlist.m3u8;0dfa86ec-3d87-4b59-952c-5b6ac57fe73b
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;8 - Dicas e Truques N8N;8.3 - Exportando e Importando Automações;4069;3;video;2.3;640x360/854x480/1280x720/1920x1080;1;https://flix.nocodestartup.io/m/lessons/4069;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d4994c81-4da1-41bc-bfd8-5417b1a396fb/playlist.m3u8;d4994c81-4da1-41bc-bfd8-5417b1a396fb
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;9 - Fechamento e Aprendizados;9.1 - Fechamento e Aprendizados;4071;1;video;3.1;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4071;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f76c119b-1bcf-417c-b7c0-46d0157ff7cc/playlist.m3u8;f76c119b-1bcf-417c-b7c0-46d0157ff7cc
Trilha Agentes IA;Fundamentos N8N - Domine o 80/20;373;Feedback - Conta pra gente, o que achou desse módulo;Conta pra gente, o que achou desse módulo?;4524;0;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4524;;
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;;Conta pra gente, o que achou desse módulo?;4114;3;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4114;;
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;1 - Conhecendo Nosso Agente;1.1 - Introdução Ao Módulo Nosso Primeiro Agente no WhatsApp;3907;1;video;2.2;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/3907;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/339053fd-aee9-44d6-b231-2978898dc420/playlist.m3u8;339053fd-aee9-44d6-b231-2978898dc420
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;1 - Conhecendo Nosso Agente;1.2 - O Fluxo da Nossa Automação e Agente;3906;2;video;5.7;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3906;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d365c48b-0ceb-4f3f-96ee-bf7fe8dd73da/playlist.m3u8;d365c48b-0ceb-4f3f-96ee-bf7fe8dd73da
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;1 - Conhecendo Nosso Agente;1.3 - Recados Importantes! APIs De Whatsapp + A Importância Desse Módulo;4406;3;video;4.2;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4406;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d17fe27b-6d60-4b0e-9e6c-3574252f50b0/playlist.m3u8;d17fe27b-6d60-4b0e-9e6c-3574252f50b0
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.1 - Gatilho Webhook - Escutar Mensagens do WhatsApp;3909;1;video;5.2;654x360/872x480/1308x720/1962x1080;0;https://flix.nocodestartup.io/m/lessons/3909;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d30f96e5-a2aa-40b6-8ba7-18880a6eb90b/playlist.m3u8;d30f96e5-a2aa-40b6-8ba7-18880a6eb90b
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.2 - Filtro de Bloqueio;3908;2;video;7.0;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3908;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/cceb6ecb-96eb-4b81-acc7-d6a2447b9f2d/playlist.m3u8;cceb6ecb-96eb-4b81-acc7-d6a2447b9f2d
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.3 - Simplificando e Normalizando Dados (SET);3911;3;video;3.0;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3911;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7f5d8ffe-0947-4658-b4a0-ce2bfa831be2/playlist.m3u8;7f5d8ffe-0947-4658-b4a0-ce2bfa831be2
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.4 - Conectando Supabase para Gestão dos Usuários (parte1);3910;4;video;4.7;654x360/872x480/1308x720/1962x1080;0;https://flix.nocodestartup.io/m/lessons/3910;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/63a86f39-6464-42e5-b7de-70a34c984a89/playlist.m3u8;63a86f39-6464-42e5-b7de-70a34c984a89
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.5 - Conectando Supabase para Gestão dos Usuários (parte2);3913;5;video;5.5;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3913;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/8a7166bd-416a-4598-8420-6996f76196fb/playlist.m3u8;8a7166bd-416a-4598-8420-6996f76196fb
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.6 - Centralizando Dados Usuário com Node Merge;3912;6;video;4.9;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3912;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4f3ea008-0c22-4048-b618-d839e2ce713b/playlist.m3u8;4f3ea008-0c22-4048-b618-d839e2ce713b
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.7 - Criando Nosso Agente Integrado a OpenAI;3915;7;video;7.2;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3915;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/ff4561e4-293f-443f-a8bd-e49f40342036/playlist.m3u8;ff4561e4-293f-443f-a8bd-e49f40342036
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.8 - HTTP Resquest - Enviando Resposta no WhatsApp;3914;8;video;7.0;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3914;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/c6f47151-1d75-4222-a999-09e7a3168882/playlist.m3u8;c6f47151-1d75-4222-a999-09e7a3168882
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;2 - Mão na Massa;2.9 - Colocando nosso Agente em Produção;3916;9;video;3.8;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3916;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/698a39dd-828a-4961-acbb-63d0db071009/playlist.m3u8;698a39dd-828a-4961-acbb-63d0db071009
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;3. Resumo e Fechamento;3.1- Visão Geral da Nossa Automação Agente de IA;3917;1;video;7.4;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3917;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/8aae224d-692c-4275-9c36-2bac32df3f50/playlist.m3u8;8aae224d-692c-4275-9c36-2bac32df3f50
Trilha Agentes IA;Sua Primeira Automação - Agente IA no Whatsapp;374;3. Resumo e Fechamento;3.2 - A Grande Importância desse Módulo;3918;2;video;3.6;660x360/882x480/1322x720/1982x1080;0;https://flix.nocodestartup.io/m/lessons/3918;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/115fdee6-3f81-4ce2-8d24-aa6209d9a9f4/playlist.m3u8;115fdee6-3f81-4ce2-8d24-aa6209d9a9f4
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;;Conta pra gente, o que achou desse módulo?;4528;8;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4528;;
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;1 - Preparando o Terreno;1.1 - Introdução ao módulo;4362;1;video;9.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4362;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f2014018-498d-43bf-949d-3c985588f89b/playlist.m3u8;f2014018-498d-43bf-949d-3c985588f89b
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;1 - Preparando o Terreno;1.2 -  Fluxo Base;4363;2;video;5.5;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4363;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/827a0c50-b17c-4587-8366-43b0039d5466/playlist.m3u8;827a0c50-b17c-4587-8366-43b0039d5466
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;1 - Preparando o Terreno;1.3 -  Importando o Fluxo Base;4364;3;texto;12.8;640x360/856x480/1284x720/1928x1080;1;https://flix.nocodestartup.io/m/lessons/4364;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0e46033a-9c91-43b3-ac00-2dc92c15bc52/playlist.m3u8;0e46033a-9c91-43b3-ac00-2dc92c15bc52
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;1 - Preparando o Terreno;1.4 - Memória Profissional (PostgreSQL);4365;4;video;5.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4365;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5a8837c5-40e8-4923-88fb-7c104965f42e/playlist.m3u8;5a8837c5-40e8-4923-88fb-7c104965f42e
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;2 -  Buffer de Mensagens;2.1 -  Introdução ao Buffer;4366;1;video;6.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4366;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0d962de8-b37f-45c8-a53c-7881a75102b8/playlist.m3u8;0d962de8-b37f-45c8-a53c-7881a75102b8
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;2 -  Buffer de Mensagens;2.2 -  Diferenças Google Sheets X Supabase X Redis;4367;2;video;5.3;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4367;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1a627c58-11a9-4287-8424-f2f029d16cb8/playlist.m3u8;1a627c58-11a9-4287-8424-f2f029d16cb8
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;2 -  Buffer de Mensagens;2.3 -  Autentificação Redis N8N;4368;3;video;6.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4368;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/3581b027-5f5a-48ea-8f07-af38ff475de3/playlist.m3u8;3581b027-5f5a-48ea-8f07-af38ff475de3
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;2 -  Buffer de Mensagens;2.4 -  Construindo o Buffer Parte 1;4369;4;video;13.4;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4369;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2bcbb414-790c-4317-bd59-990645b91243/playlist.m3u8;2bcbb414-790c-4317-bd59-990645b91243
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;2 -  Buffer de Mensagens;2.5 - Construindo o Buffer Parte 2;4370;5;video;7.5;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4370;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f4d60837-2776-408b-b719-78a96afdaa06/playlist.m3u8;f4d60837-2776-408b-b719-78a96afdaa06
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;2 -  Buffer de Mensagens;2.6 - Testando o Buffer Finalizado;4371;6;video;3.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4371;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/df11f6d9-1fe0-4cc8-89ee-b1345253abfa/playlist.m3u8;df11f6d9-1fe0-4cc8-89ee-b1345253abfa
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;3 -  Tipos de Mensagens;3.1 - Introdução aos Tipos de Mensagens;4372;1;video;9.3;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4372;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/ddcaa133-0c09-4183-a3a2-daa3b9db828c/playlist.m3u8;ddcaa133-0c09-4183-a3a2-daa3b9db828c
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;3 -  Tipos de Mensagens;3.2  - Trabalhando com Arquivos no N8N (Imagem, Audio, Documentos);4373;2;video;7.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4373;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/04ab1a9d-4a19-49ad-a494-d4b2f07e384a/playlist.m3u8;04ab1a9d-4a19-49ad-a494-d4b2f07e384a
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;3 -  Tipos de Mensagens;3.3 -  Node Switch e Mensagens de Texto;4374;3;video;6.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4374;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/70f8e918-1840-40b8-8b35-69b8f3c8b0d6/playlist.m3u8;70f8e918-1840-40b8-8b35-69b8f3c8b0d6
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;3 -  Tipos de Mensagens;3.4 - Agente a Prova de Erros;4375;4;video;8.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4375;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5fcdbadc-1ac8-4dbe-8ee1-3e37a0500369/playlist.m3u8;5fcdbadc-1ac8-4dbe-8ee1-3e37a0500369
Trilha Agentes IA;Template Mestre para Agentes - Hacks Conversacionais;433;3 -  Tipos de Mensagens;3.5 - Entendendo Áudio;4376;5;video;11.3;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4376;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/768001d1-0bfa-4230-8a87-a99d0801c8e0/playlist.m3u8;768001d1-0bfa-4230-8a87-a99d0801c8e0
